chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.31481674,0.103995144,1499.6577559213135,1962.31355999976,2738.2059733072915,0.07213601948302469,-335.9655,116.92266,31.169262,19.258568,6.122818,8.006942,6.0787015,4.5372105,1.4716182,-4.9492474,-5.2518196,-4.765278,-3.7589254,-2.3296733,-9.697587,-4.79176,-10.228572,-4.5656595,-1.6191205,-0.4702001,trital
0.337005,0.113439515,1493.0478723077447,1877.5041678213604,2664.6160042198903,0.07973418966697081,-324.84137,120.97346,27.501673,19.355936,5.5329604,8.27868,4.977129,3.1462967,0.45752662,-6.359466,-5.8835998,-4.659054,-3.123858,-2.133158,-10.444676,-5.534751,-11.334449,-4.5842457,-0.78981805,0.5479393,trital
0.3677376,0.11889703,1712.6295227597227,1942.3603076489396,2972.9785360551778,0.10364842115585773,-311.38675,118.18573,24.397776,17.294945,4.794168,8.676324,5.3201647,4.242821,1.106087,-5.7665176,-6.121786,-4.828108,-3.6400528,-1.8079096,-11.377502,-4.9531507,-11.852136,-4.025357,-1.7565122,0.29292879,trital
0.33256176,0.17020395,1723.8731899039317,1932.1297942474778,3295.5985404349663,0.08449245143581081,-276.45786,123.5791,14.515545,18.118029,1.3471226,7.5844297,3.2246487,1.5421299,-0.009326557,-7.119256,-5.6213803,-4.802688,-3.1845205,-1.0982628,-11.846921,-4.6414638,-12.338089,-3.5521157,-1.7369998,0.797744,trital
0.28352678,0.25070134,1112.8317178423235,1517.7734326749892,1996.1721759952911,0.04493859696061644,-186.84473,148.55124,3.0489109,21.041273,-2.7157807,8.218291,1.0869799,1.5667019,0.68944955,-9.143118,-6.286172,-7.378753,-4.875363,-0.22730388,-16.63358,-4.8605275,-17.472904,-5.909626,-3.581573,1.705694,trital
0.32021356,0.20119296,1846.9366976495407,2034.0397066700511,3771.1273903070496,0.08112849745639535,-247.7773,121.80956,4.553802,17.733631,-0.2281086,8.828599,2.0602872,2.2932565,0.8886779,-6.789496,-5.00849,-5.6471996,-3.0518231,0.72015405,-13.018599,-4.206675,-14.125197,-3.8616893,-3.1908426,1.2167491,trital
0.3774212,0.16696918,1962.839249130731,2051.38336570453,3905.3911994485293,0.11175257863562091,-262.215,117.965096,3.2883542,16.30783,-1.0149063,8.41108,2.110551,1.6019456,0.64613754,-7.3659954,-4.407476,-4.4955463,-2.256363,0.5341838,-12.993643,-4.919922,-15.242727,-5.2252126,-3.0561104,1.755068,trital
0.31400222,0.11106929,1392.2410841574995,1938.4212391957506,2720.9234398531626,0.05812409795431727,-334.51923,117.9525,26.51992,19.910397,2.4452643,4.7865915,3.2867835,3.7988484,2.1776903,-3.3921242,-2.429832,-2.236409,-2.1496649,-0.85497,-6.9401503,-3.473178,-9.254985,-3.2320695,-1.4735634,-1.3122983,trital
0.32273433,0.15711786,1240.8228279712755,1748.7137963491623,1969.8083858678838,0.05908444848391089,-254.09955,136.73215,26.810905,20.079262,4.6479554,-3.187935,-5.817964,-0.1420202,-1.0992354,-2.897955,-3.2030325,-2.8335395,-14.241588,0.6193872,-7.2704487,0.3849982,-3.3589938,4.1583333,-12.212537,-8.16664,trital
0.30570808,0.1892631,1042.7615957843266,1603.1230242798965,1688.2399338942307,0.04239143741096866,-252.82095,137.30385,19.102842,23.902254,-0.024461882,4.897861,1.2569277,3.0263453,2.1491456,-5.161634,-3.709723,-3.297158,-4.1641607,-0.8937585,-11.193862,-3.6552107,-12.431706,-3.2165298,-2.101936,-0.8863621,trital
0.33886772,0.17884555,1290.385729425712,1723.198970396275,2233.9995461406656,0.06416755058746736,-271.3895,129.26852,18.3838,22.716518,0.9802815,5.458348,2.040995,3.5473757,2.2845788,-4.4707904,-3.1503727,-2.7375753,-3.5139778,-0.51204854,-9.7972,-3.0408716,-11.048155,-2.9610105,-1.5311958,-0.8001541,trital
0.27655104,0.18337296,1374.5230659390497,1796.9979597035833,2555.4495782208587,0.05727419238880368,-278.88867,129.44858,22.327187,23.243872,4.524537,7.2224617,2.7893345,3.6019504,1.3177749,-5.8374486,-4.626162,-4.7433143,-6.69115,-3.4934535,-11.778011,-4.8365245,-11.303777,-3.9944627,-1.6789544,-1.1240653,trital
0.27647322,0.22090554,1035.2767725608771,1518.256295253015,1753.347765657417,0.044524766597510375,-232.88716,145.91011,18.083393,25.816889,3.2657638,7.636489,1.2200668,2.7328832,0.54857194,-8.740766,-6.228625,-5.70786,-7.4282002,-3.2410753,-14.1798115,-4.4814324,-13.176173,-3.7655227,-1.2602099,-0.030528048,trital
0.32098904,0.19987832,1505.7095471259906,1813.4798051783828,2890.788752858232,0.06885162601626016,-255.95084,131.71677,14.940374,22.51437,3.5592816,8.562412,2.3147817,3.3491042,0.5716209,-7.6691437,-5.2378206,-4.9744945,-6.3398814,-2.7612484,-12.699875,-4.760733,-11.63379,-2.6346786,-1.0130459,0.554235,trital
0.3209875,0.19987832,1505.8013867645461,1813.5259360759785,2890.876286204268,0.06883574695121951,-255.95131,131.7167,14.940046,22.514923,3.5591843,8.562774,2.3144517,3.3492348,0.5718439,-7.6693473,-5.237444,-4.974775,-6.3394194,-2.7611778,-12.700108,-4.7603097,-11.634215,-2.6341405,-1.0140915,0.55437845,trital
0.34018064,0.20622565,1765.634003425367,1929.126400352137,3443.057714332461,0.08914839659685864,-244.48009,125.11371,6.3476076,16.520155,-1.2973529,7.0275598,1.4295686,1.3161731,0.082993336,-6.566619,-4.881225,-4.431989,-3.8869157,-0.10379113,-13.7309675,-4.560597,-14.312856,-4.4032784,-2.1858358,1.4044391,trital
0.32077718,0.22926578,1639.0811558996909,1882.1402052874455,3304.3804462139424,0.07253167568108974,-224.52927,130.15251,4.1129346,17.847464,-1.3083575,7.7894554,0.63670397,2.1895604,0.8409311,-5.2146554,-3.9116461,-4.212238,-3.317404,0.7254991,-13.944971,-4.9722843,-15.499214,-4.11142,-2.984108,1.8106713,trital
0.2958589,0.28612697,1456.2788355300604,1680.5994108270816,2718.56689453125,0.07389729817708333,-165.6167,140.76164,-3.1953242,19.908278,-4.484498,8.061171,-1.5667763,0.81504357,-0.88613206,-8.288901,-5.327307,-5.188476,-3.9134238,0.9998879,-17.340485,-4.783267,-17.404633,-3.6008983,-2.4390252,3.36012,trital
0.24915077,0.1657574,1099.8743524360755,1678.0985815481217,2019.399300268141,0.044339454780190676,-318.2414,128.97882,38.703106,24.094301,4.7317257,7.7499247,6.116407,1.7156583,1.6681426,-0.9480746,-6.924194,-4.832651,-4.255686,-6.0219846,-8.368012,-3.5749543,-8.1418705,-0.8576108,-0.108744726,-2.986862,trital
0.28457496,0.158956,1217.7148563405958,1682.3819760119131,2043.4463024139404,0.06332969665527344,-330.23328,126.076256,36.433968,18.961046,6.9261627,7.9481463,3.6194437,-0.97203636,-3.2887306,-4.618577,-5.8866415,-2.112185,-2.1660588,-1.9351742,-5.0086923,-0.7409658,0.20203117,0.5062567,-2.869646,-4.16603,trital
0.25401443,0.053845935,1478.5088843392396,2107.597999776793,2940.6185963114754,0.050139737631733024,-370.4937,114.50406,24.058859,10.224333,3.1918483,3.2784238,-0.17994072,0.7078822,-5.994138,-3.2255688,-7.9290814,-2.5910714,-3.5076244,1.9772401,-3.7916622,-2.6270652,-5.330952,0.88375354,-1.4624599,-1.4026608,ektal
0.24760467,0.05372539,1464.5782282685884,2077.332558549033,2871.6316598360654,0.052156899516978925,-369.53494,115.81976,21.364136,8.662954,2.0578244,2.4128299,-0.7078515,-1.2511867,-6.948221,-4.078344,-6.6988597,-0.590726,-1.4249504,1.2843924,-5.817351,-3.1910446,-4.114995,1.8927301,-3.748483,-1.6342833,ektal
0.2480415,0.053843934,1456.4591006152687,2049.9634513110013,2818.5046586834014,0.05363660897248244,-368.4463,116.12196,18.967476,7.5243735,1.8714297,1.8468425,-0.8219588,-3.4393923,-7.082309,-4.7718453,-4.8390937,-0.085945934,-1.2594295,-2.4275122,-7.2280874,-2.9205692,-1.0473216,1.5814209,-4.1248765,-2.1818244,ektal
0.24028009,0.05378908,1444.6427149839942,2018.596852025794,2731.3128361936474,0.055642335699648715,-368.61234,115.599686,15.926289,6.4384108,2.0871677,2.0964558,-1.056788,-5.0446773,-7.1432333,-4.9958644,-3.2682679,0.062094625,-1.9678446,-5.110381,-6.554618,-1.9749622,-0.2724458,-1.8961602,-5.2880425,-4.7064,ektal
0.29181814,0.051257435,1672.460381361897,2188.2112348714777,3428.962288789971,0.06667537245639535,-374.22546,106.189354,20.095238,12.446776,3.0492733,3.3715897,0.9092711,-0.3016863,-4.0858316,0.9311765,-1.3669269,2.6385016,-5.270881,-1.1388303,-5.726818,1.5906082,-2.212867,-3.3344321,-8.627036,-9.687673,ektal
0.2842755,0.050066378,1717.032143877204,2222.9161518514757,3572.272869359667,0.06707478460864486,-375.74484,104.37764,19.163246,11.4927025,2.961359,4.6143584,3.2568285,1.4331996,-2.1634433,2.2328167,-0.9789178,0.9429915,-6.893828,-0.6158476,-3.7165425,1.7661778,-5.58483,-6.8341274,-11.395821,-11.630026,ektal
0.2907727,0.04733329,1814.4772661901118,2274.8453530061993,3790.749352000584,0.07158568195093458,-379.19016,101.08777,18.929873,11.274395,2.5992088,4.996269,3.178448,2.19191,-0.6282141,3.5887802,-1.111152,-0.49089956,-6.936012,0.6972278,-2.4159653,-0.47982115,-10.461244,-10.423957,-12.360707,-8.143073,ektal
0.30677697,0.04649689,1840.9705895520042,2291.440069604698,3865.009185150787,0.07287910657051282,-379.73413,99.75872,19.082027,12.451384,3.060642,5.8912454,4.5642295,3.8597329,0.3717774,3.9036913,-2.106129,-2.0348825,-6.578342,2.1401792,-3.8299255,-5.542411,-14.622629,-9.309847,-6.644695,2.5160525,ektal
0.27874956,0.05904248,1435.330106379125,2066.7920976170444,2785.5771235136312,0.05437935034802784,-367.96332,118.65199,29.555998,12.773762,2.9314373,1.4676551,-2.9952223,-3.2157245,-5.399098,-0.39899322,-5.8716025,-3.1268678,-8.17209,0.2310032,-3.5440495,-1.7821229,-2.6286535,0.01251341,-7.0636253,-6.578396,ektal
0.27821243,0.05799765,1478.4301474500946,2105.6910689880556,2908.4666029315126,0.05668169538551402,-368.04538,116.96787,29.293993,12.194521,1.9788221,0.46233767,-2.9038591,-2.4750338,-4.0651736,-0.5063773,-6.082052,-3.5045166,-7.748341,1.3094649,-4.1698813,-1.2609516,-3.0164716,-3.5236733,-9.437359,-5.6874685,ektal
0.2863694,0.055715233,1560.991015362551,2167.3828427969115,3165.481717469262,0.059675515954332556,-370.4479,113.14582,28.079008,11.319348,1.4468828,0.9774099,-1.9908059,-1.34332,-3.154466,-0.90021336,-6.502754,-3.2026196,-5.4207544,3.0625129,-4.627358,-0.92534786,-5.070806,-6.9218836,-8.850888,-2.5495524,ektal
0.29313874,0.054004002,1633.7813183621038,2215.1860611090515,3351.1235590581296,0.06198098776223776,-370.43466,111.57327,26.792818,11.940219,1.4328765,1.488887,-0.9918951,-0.58788425,-1.7736354,-1.1683174,-5.3397465,-2.7896702,-3.6102731,1.9818062,-5.6114645,-1.8619123,-7.8038425,-7.2216907,-5.602933,-0.96720064,ektal
0.30209026,0.054740235,1378.2595698775817,2003.6867508302512,2457.6722896298884,0.053689114874301676,-372.1197,119.37926,25.487534,16.092913,6.530862,6.7297225,1.2285852,0.6166224,-3.7063615,-4.7083173,-6.3872275,-5.9065623,-3.6003394,-1.254359,-3.9273536,-4.151226,-5.5874805,0.021147488,-2.4787765,-1.207606,ektal
0.28971055,0.05335056,1393.429411351915,2013.2124458322069,2512.1256971494336,0.05535421830736544,-373.08356,119.020424,25.228737,16.045921,6.0668697,5.4589667,0.94374,-0.042209312,-3.9381943,-4.2755466,-5.399316,-3.4421241,-2.5450876,-1.1275878,-4.920608,-4.5841784,-4.2542005,0.5586847,-3.3475027,-2.1390402,ektal
0.32103866,0.052460257,1434.9733734813585,2034.795707375182,2647.367419226695,0.05764891198799435,-374.95203,116.43461,23.913136,17.031975,6.682778,5.77363,2.0102317,0.034889523,-3.8782759,-3.2818096,-3.7718222,-2.2328744,-2.451299,-1.9143454,-5.7617216,-3.4346218,-2.1908786,0.8075778,-3.992566,-2.4511404,ektal
0.3262936,0.051378563,1473.9418185772222,2046.6939746801024,2721.6931740217774,0.06029236012747875,-377.05612,113.80091,23.136793,17.770214,6.7612524,6.450432,2.6739073,-0.0029421258,-3.5109572,-2.757111,-2.523811,-0.9022224,-2.6116269,-2.6999495,-6.291307,-1.7809833,-1.4354495,-1.270054,-5.877476,-4.712763,ektal
0.3207877,0.049808312,1505.6556582312842,2091.7753598057307,2854.0922520524364,0.0601661811440678,-376.0111,113.33927,23.951475,18.39522,5.951804,6.095564,3.3038137,0.57150495,-1.8193549,-0.81549436,-0.68736434,-0.6821567,-4.1940064,-3.3031454,-5.4248,-0.10575893,-2.4152544,-3.5819886,-8.693729,-8.598117,ektal
0.32666823,0.04856622,1549.6549915271576,2102.0316165302943,2976.5535781471317,0.06333270626770539,-379.5779,110.73776,22.123804,17.506048,4.67454,5.146231,2.960194,1.0425012,-0.9403211,0.44605932,-0.26979354,-1.6652616,-4.8066134,-3.0277946,-3.5479429,0.24490988,-5.533245,-6.621773,-11.334399,-10.204032,ektal
0.322849,0.04709191,1630.8584510208268,2166.5566241113197,3206.8141294329353,0.06470138035463484,-378.84576,107.80661,22.14441,18.057384,4.3875737,5.3188725,3.926491,1.5734563,0.09924749,1.2410474,-0.06660873,-2.6779416,-5.253714,-1.3968341,-1.9563359,-1.5120165,-10.093266,-10.197911,-12.286975,-6.320904,ektal
0.32468688,0.045781475,1680.1828960220573,2216.282162688422,3387.0694435248943,0.06515933968926553,-380.64813,104.56974,22.422823,17.366638,4.6711745,6.5032454,5.160218,2.8431146,1.1892356,1.5461203,-0.7938346,-3.9774976,-5.288495,-0.7621151,-3.53426,-6.3669653,-13.750964,-8.577222,-6.3552666,3.1144447,ektal
0.31526956,0.058037177,1315.7425144209178,1973.603967264206,2335.568416819853,0.05265367865896359,-370.2018,124.21875,31.503073,17.591274,5.391989,4.6536994,-1.1477027,-2.8906193,-3.7619898,-2.4567983,-4.1395674,-4.978794,-6.8436966,-2.236081,-3.6916285,-3.241414,-3.1135268,-0.665802,-7.688418,-5.7504125,ektal
0.32613042,0.055704854,1355.1888142764085,2005.6759198916816,2442.9570587588028,0.05279076804577465,-370.88187,122.96059,30.706863,17.628124,5.0185404,4.542526,-0.5343592,-2.4110272,-2.6325746,-2.2617462,-3.962683,-5.8665266,-6.824425,-1.3382857,-4.130349,-2.4043565,-3.1994402,-3.7420375,-9.41055,-5.0286317,ektal
0.32928857,0.054399118,1394.8193973628042,2020.307213120639,2565.2110612896126,0.055849746919014086,-373.294,120.48385,28.664183,17.575325,4.7392755,4.755553,-0.17157085,-1.1583706,-1.7136263,-2.321891,-4.5877843,-5.747119,-4.6972995,-0.0024626397,-4.6313987,-2.1902633,-5.2869067,-6.492024,-8.686471,-2.5408556,ektal
0.32854688,0.052592203,1439.993591123091,2056.37384572813,2712.4840687897245,0.05661855579096045,-373.61908,118.96228,27.991663,17.458693,3.7546897,4.5512567,0.6425697,0.06684774,-0.886546,-1.9235302,-4.466146,-4.824182,-3.4042945,-0.7004735,-5.951088,-3.0308614,-7.9965067,-6.879512,-5.3998933,-0.83326876,ektal
0.30778798,0.065829664,1267.4957152154377,1904.3739105991122,2139.4832356770835,0.04709743923611111,-345.74408,127.17711,25.010294,14.641845,6.5486293,5.5894794,0.4498057,-1.0057566,-5.511942,-6.5093856,-7.6011944,-6.460949,-3.7611008,-1.7853113,-5.228587,-5.4058013,-7.0560536,0.10336959,-2.1232657,-0.5970193,ektal
0.2919363,0.06483092,1241.4008270173729,1863.956014408488,2108.0041686100744,0.04542473180970149,-348.8315,128.13812,22.09084,15.4541235,5.503364,5.2998095,0.9731524,-1.1860474,-5.6869197,-5.8373976,-6.326701,-3.448363,-2.5131845,-2.2141001,-7.0903983,-6.1276155,-5.0415483,0.9315084,-3.6586053,-1.7625948,ektal
0.31891808,0.06342072,1302.071489818681,1900.9743183966843,2261.746794406366,0.05044181284851301,-349.53833,124.69507,21.897598,16.909367,6.3069277,5.4448633,1.5982602,-1.1801813,-5.5386624,-4.9797244,-4.526655,-2.3794327,-3.4367676,-3.4281485,-8.238515,-4.7433877,-2.4447825,1.235237,-4.411898,-2.2496665,ektal
0.31846148,0.062449683,1319.1407109466238,1887.181501110879,2289.911526352612,0.05436319379664179,-353.88342,122.293816,19.929207,18.46383,6.2468696,6.0684814,2.5009685,-1.223912,-4.7890325,-4.025824,-2.9041433,-1.1674777,-4.039682,-4.7272334,-8.31245,-2.9360394,-1.7125839,-0.5576954,-5.8809094,-4.3638234,ektal
0.30909532,0.060550332,1387.3991191653427,1966.925408124067,2485.351013869382,0.05540071980337079,-352.89685,120.232185,20.66501,18.09383,5.643143,5.5520067,2.6742144,-1.1851662,-3.3327596,-2.303223,-1.5445929,-2.3877265,-6.9529276,-5.903705,-7.6251407,-0.31477326,-2.4188807,-2.7418578,-8.613457,-8.250502,ektal
0.31304112,0.058627974,1397.6271530401352,1939.2458805433596,2513.8809431844684,0.05906745569029851,-356.2552,120.03438,19.006079,18.498014,4.2239065,5.4220843,3.0599265,-0.082457215,-2.6191027,-1.0830047,-0.42195627,-3.15442,-7.5915356,-5.409692,-4.54317,1.2654814,-4.859863,-6.705991,-11.931122,-10.694997,ektal
0.32047215,0.056579206,1469.3332160582884,1989.6139205503973,2721.579936013293,0.06274231868003731,-356.1884,117.20759,18.949432,19.184551,2.8978877,4.7420945,3.7686605,0.3803435,-0.8752701,0.31500518,-0.80670184,-4.5950923,-7.11499,-2.4752212,-2.6672583,-0.90341187,-10.435058,-10.324142,-13.077269,-7.36109,ektal
0.3316985,0.056040198,1483.066669924593,1978.3379133167934,2757.093651614972,0.06456608558768656,-357.25174,115.96726,17.526218,19.842562,2.3935688,5.6997294,5.0411787,2.2721732,0.5531953,0.30325866,-2.1639872,-6.046538,-6.8065915,-1.4425209,-2.9107242,-5.8482294,-14.770618,-8.889951,-6.685135,3.6131938,ektal
0.30420703,0.068003796,1150.8844771824422,1774.6115532287863,1887.0989510182585,0.04701215765449438,-347.73917,136.70703,28.598537,17.144096,3.2318223,4.355853,-0.80328137,-3.8254166,-4.4750347,-3.301839,-4.744831,-6.353191,-8.931748,-4.068772,-4.8785667,-3.5791743,-2.9187648,-0.9711588,-8.63917,-6.758395,ektal
0.31397265,0.06693124,1188.7499279463932,1800.5687703377425,1996.4011121152053,0.05018729594216418,-350.0309,134.87222,27.970911,17.932638,3.0539706,3.8735456,-1.1552708,-3.240334,-2.8026166,-3.0062342,-4.953711,-6.9172263,-7.998823,-1.6466503,-4.8464866,-2.5665848,-3.5732071,-5.3473945,-11.730272,-6.274602,ektal
0.3152835,0.0652352,1252.4758915444152,1867.3144562903947,2134.448516502809,0.05324094393726592,-349.36987,130.65758,27.687452,16.41636,3.7218206,4.106339,-0.37897936,-0.9617936,-3.2223732,-1.89517,-6.546658,-5.191864,-7.389514,1.2219766,-6.3967056,-2.6628723,-6.5756426,-8.853248,-10.039254,-4.138368,ektal
0.32963046,0.06350633,1295.9662591922001,1905.3000858178928,2290.4634282830057,0.05305075198970038,-349.19547,129.26964,27.404493,16.83321,3.2804244,4.3239465,-0.20459601,-0.79856944,-3.6130083,-1.9862202,-6.8572946,-4.898625,-5.542383,0.5566511,-8.042323,-2.9997194,-9.35067,-7.9966745,-5.8242116,-1.8754975,ektal
0.28847054,0.07070471,1185.9303554668318,1842.3978350234252,1939.27237134461,0.04512793864678899,-346.1379,130.44121,27.476841,12.95792,7.807615,6.753316,0.99346614,0.66820824,-6.4814377,-4.478895,-9.433446,-3.770611,-5.906308,-0.36643997,-6.4507804,-4.769343,-7.723764,-0.5356699,-1.2325823,-1.9657744,ektal
0.28871506,0.07023329,1206.14684905048,1861.7344263002628,2061.128156795058,0.0427734375,-346.03198,128.30637,25.334343,12.903168,6.7301,5.4263916,0.34916425,0.27882788,-7.181203,-4.381365,-8.378173,-1.7822855,-5.426287,-0.9251044,-8.569837,-6.0888257,-5.5858517,0.7498004,-3.4115353,-3.6241379,ektal
0.31258336,0.06922758,1242.7651606472712,1892.7505719151825,2202.646370821221,0.044186046511627906,-347.8003,125.413246,24.403288,14.090636,7.5278263,5.7143636,1.3825476,0.28781217,-6.27643,-3.226586,-6.384912,-0.9397007,-6.5222077,-2.8106189,-9.677128,-4.0827518,-2.6909742,0.7765452,-4.0887938,-3.3362215,ektal
0.3016974,0.068148345,1275.1527519305694,1909.6868756284844,2254.194313120619,0.04535311404789719,-351.8097,121.89968,24.040718,14.53353,7.2827525,5.981788,2.5768938,-0.080045864,-6.447772,-2.4200072,-4.5119705,0.19767141,-7.1999607,-3.7232256,-9.830086,-1.7157753,-1.62441,-0.5750381,-4.735806,-4.888908,ektal
0.2949849,0.066254444,1340.6423513018742,1964.6047992621145,2417.127089389535,0.04830123546511628,-351.0349,119.23714,24.179787,14.981833,6.522475,4.8388047,1.0496777,-0.8563565,-5.313596,-0.6380715,-3.1939561,0.6763937,-8.605914,-4.209342,-7.7927656,1.2552383,-2.180429,-3.0181556,-8.615893,-9.7630005,ektal
0.27858484,0.065266415,1332.0205392371026,1962.2053112776648,2433.150858274648,0.04685436839788732,-353.35138,119.49938,23.652834,15.029976,5.8797774,4.762507,2.5153756,0.55175143,-3.8668885,0.88693494,-2.878358,-0.9177874,-9.70136,-3.0948143,-4.961031,2.6623843,-5.375384,-7.2725716,-10.884825,-12.059576,ektal
0.2732098,0.062956154,1394.5576638644561,1981.8838953750242,2623.9673883142605,0.051184712441314555,-355.7935,117.490135,22.660189,15.889932,4.733795,5.026051,2.9220848,1.9765985,-1.870336,2.1420474,-3.2782211,-2.1324246,-9.102909,-0.8489897,-3.5826855,-0.016371462,-11.209721,-11.063875,-12.0287075,-8.040357,ektal
0.28887057,0.062322654,1430.226955018193,2011.920854019799,2708.1557939637382,0.05577001031839623,-355.22308,114.62109,22.33346,16.686115,5.3196664,5.5474725,4.2126417,3.3288991,-0.90516984,2.011101,-4.1085687,-4.339672,-9.475947,0.10649512,-4.6762605,-5.45623,-15.017757,-9.219985,-6.050757,2.8600862,ektal
0.3064741,0.0720977,1225.1346841472582,1929.3911934247542,2032.3954264322917,0.04571533203125,-343.16238,128.9798,33.77309,13.47274,5.5362754,4.1239376,-1.3869216,-3.3535178,-5.16182,-0.65362716,-5.612479,-3.0970905,-10.193958,-1.4565376,-4.7716556,-2.9136167,-3.9445517,-1.5533627,-9.27939,-8.93478,ektal
0.29581738,0.07202032,1198.1579834611816,1904.8158215549297,2020.2613686615566,0.04253344265919811,-342.8695,130.25989,33.52379,15.261508,5.6012964,3.7188566,-1.9498733,-2.7400126,-4.4030123,-0.8192873,-5.8282194,-4.548478,-9.737595,-0.2402849,-5.79382,-1.8387384,-4.2937446,-5.9932055,-11.727387,-8.04833,ektal
0.29190847,0.07010669,1215.8990344079791,1880.473786356594,2075.5894741165303,0.04527097327686916,-348.58096,129.41806,30.648834,15.179344,4.848523,4.281526,-0.5423037,-0.41776705,-3.2808359,-1.1611016,-6.0603256,-4.0398607,-7.8333282,1.398281,-6.8045883,-2.384165,-7.9659185,-9.6180525,-11.062127,-4.9346113,ektal
0.29937863,0.06838958,1406.4270861435161,2088.058671042535,2732.4024806512853,0.05035001095210281,-339.92798,121.199326,33.031464,14.327979,4.141949,3.7543004,-1.0575595,0.037901692,-3.07141,-1.9473135,-6.520206,-4.2042036,-6.2648077,0.24318795,-8.032147,-3.117812,-9.803454,-8.01427,-6.42032,-1.379736,ektal
0.3233194,0.09345401,1143.8331378590256,1672.7011084923502,1761.1893503289473,0.04694108317669173,-297.4274,143.07039,15.73722,12.266554,5.850574,6.443695,0.002294727,0.30107892,-7.030616,-6.8207407,-9.880411,-4.911678,-6.4384446,-2.426665,-8.345464,-8.369065,-11.49917,-1.7050123,-3.0541277,-3.1216912,ektal
0.32789364,0.09243069,1142.4831377872567,1677.9577794256693,1819.7175678453948,0.04540281367481203,-296.1831,142.26387,15.192862,13.897,5.9654512,5.395562,-0.044377606,-0.12201146,-7.3972735,-6.937069,-8.7051935,-3.0487845,-5.752188,-2.5482607,-10.92074,-9.360038,-7.6323404,1.3078178,-4.1251054,-3.3370988,ektal
0.34080145,0.0913279,1195.6743989833421,1700.070377794933,1915.6516003964553,0.05208940648320896,-301.4456,138.75526,14.331449,15.199692,6.4803267,5.6899023,1.2035642,-0.9474163,-7.809595,-5.852154,-7.019473,-1.0452967,-6.7631307,-4.887482,-12.593536,-6.577883,-3.4592092,1.6510557,-4.503504,-2.0523539,ektal
0.33910123,0.089856476,1222.3439421685764,1700.70028567043,1985.5541627798507,0.055390770755597014,-304.8121,135.92854,13.006238,17.44719,6.6164184,5.2171545,1.3834907,-1.975223,-8.05191,-4.709082,-4.9080048,-0.48579457,-9.02116,-7.0700135,-13.902965,-3.2493386,-0.44402158,0.6462485,-4.857088,-3.145541,ektal
0.33324632,0.087788045,1219.4976050038338,1708.1658357170654,2009.194668856534,0.05124363754734849,-304.7549,135.86436,12.740556,17.192347,4.777308,4.133043,0.9836492,-2.4010744,-6.5961227,-2.8054368,-3.385715,-1.2643101,-11.327318,-8.598761,-11.311761,2.5748487,-0.53969806,-2.2456176,-7.081421,-6.94771,ektal
0.32432142,0.08676644,1233.6439591914514,1697.3170204470289,2084.7540604440787,0.05245902843045113,-305.06854,135.6093,10.908767,18.293638,3.4389827,3.5218465,1.3814303,-1.2084372,-5.072479,-1.4085103,-3.5121362,-3.8037446,-13.325072,-6.3737564,-6.5561175,4.903366,-4.057323,-5.5117593,-9.297737,-9.989757,ektal
0.31421575,0.08244799,1323.2468425773602,1820.9217920083343,2355.6834827769885,0.05199085582386364,-306.73834,129.13673,12.765788,17.997097,2.3768916,3.4678783,2.427229,0.30632308,-2.9757564,-0.45714438,-4.001825,-6.251788,-12.858537,-3.295708,-2.4174097,2.7219956,-10.469597,-9.614781,-11.260487,-8.075085,ektal
0.33436447,0.08286383,1329.6234306263375,1789.6120373213323,2310.874321624523,0.057639551526717556,-307.67224,128.29771,11.742201,18.957235,1.7440014,3.9785054,3.5271485,1.3362339,-1.9162493,-0.4137154,-6.3631406,-8.657439,-12.334643,0.004730982,-2.107657,-3.432676,-15.376682,-8.12071,-6.235057,2.2935655,ektal
0.34454033,0.09507837,1058.886487130195,1581.3707365058565,1622.8425678453948,0.048189320958646614,-301.61032,150.5732,21.560337,14.201273,1.4373634,4.1702356,-1.565759,-4.6124573,-6.4387107,-3.3795807,-7.2083435,-5.2676992,-13.179019,-3.0908895,-5.8045387,-2.1923327,-2.3793995,0.2504942,-9.722571,-9.509221,ektal
0.35118094,0.094048575,1096.197836457747,1614.2675119582568,1733.262156016791,0.04660899603544776,-300.3859,149.017,20.265738,14.929719,2.0330725,4.62007,-1.6232252,-3.1297774,-4.4085636,-2.712893,-6.822929,-6.355679,-12.37671,-0.1508991,-6.751433,-1.6794466,-3.9849179,-6.4652853,-13.912366,-9.432625,ektal
0.34715816,0.0936302,1113.5081158403823,1655.0153790198638,1756.5750925164473,0.04884281015037594,-299.71796,145.12315,19.739136,14.363325,1.194782,4.851625,-0.4520495,-1.6425399,-3.7835562,-3.8634923,-6.774793,-6.0275025,-8.857438,2.0827162,-7.938974,-2.6764536,-8.412086,-10.909993,-13.383993,-5.531242,ektal
